User_ID,Category,Calories..kcal.,Protein..g.,Carbohydrates..g.,Fat..g.,Fiber..g.,Sugars..g.,Sodium..mg.,Cholesterol..mg.,Meal_Type,Water_Intake..ml.,age,gender,zip_code
874,Beverages,168,49.8,28.8,22.1,9.3,14.4,523,64,Breakfast,646,70.0,Female,1025.0
41,Snacks,434,11.2,16.1,31.4,9.2,20.5,962,41,Lunch,710,75.0,Male,3200.0
257,Fruits,58,43.1,55.6,3.9,4.1,19.0,660,143,Lunch,246,75.0,Male,4810.0
962,Snacks,449,48.4,25.3,38.5,9.5,28.2,720,18,Breakfast,498,25.0,Male,3575.0
314,Beverages,485,19.0,24.6,40.4,1.2,43.5,826,94,Lunch,732,35.0,Male,3060.0
401,Snacks,307,33.6,99.5,5.4,1.5,10.5,439,56,Lunch,245,40.0,Male,1095.0
593,Meat,57,22.3,9.8,7.7,5.5,26.7,295,39,Dinner,395,60.0,Female,3555.0
166,Beverages,453,17.6,52.7,39.7,5.4,10.2,21,276,Dinner,291,35.0,Female,1090.0
263,Grains,444,36.4,21.5,15.5,8.9,32.0,274,48,Dinner,964,20.0,Female,8210.0
989,Dairy,371,10.0,71.5,30.4,6.1,29.1,47,14,Snack,817,80.0,Female,2000.0
140,Vegetables,123,22.5,82.0,45.2,5.1,36.5,741,181,Snack,636,70.0,Male,3050.0
762,Beverages,472,3.3,22.6,31.3,7.9,10.3,128,190,Breakfast,850,80.0,Male,3110.0
564,Meat,259,25.9,74.2,4.4,9.5,26.8,707,24,Lunch,252,55.0,Male,3520.0
721,Dairy,407,36.1,10.2,2.8,2.0,29.4,814,181,Lunch,576,60.0,Male,8450.0
384,Snacks,71,39.0,14.7,11.8,8.7,45.8,441,7,Dinner,171,75.0,Male,2025.0
746,Fruits,588,12.6,67.2,4.8,2.5,35.0,72,15,Breakfast,141,40.0,Male,3415.0
217,Meat,301,22.1,38.7,38.6,7.5,15.1,216,299,Snack,382,70.0,Female,2545.0
941,Fruits,346,43.0,88.4,30.3,1.4,26.1,263,61,Lunch,345,75.0,Male,2545.0
38,Fruits,408,17.7,81.0,16.7,1.3,27.5,741,246,Lunch,547,35.0,Male,1075.0
327,Grains,438,22.5,38.8,30.2,4.5,12.7,376,250,Snack,671,75.0,Female,8445.0
90,Fruits,558,31.7,31.8,34.9,3.2,3.0,930,270,Snack,537,25.0,Female,3570.0
898,Fruits,542,17.0,52.8,40.2,1.2,18.6,819,16,Dinner,217,50.0,Male,1310.0
842,Snacks,595,29.3,93.9,34.0,1.5,43.1,722,58,Breakfast,250,25.0,Male,3075.0
134,Grains,546,6.1,9.5,47.3,2.4,27.8,32,224,Snack,725,60.0,Female,3015.0
223,Snacks,416,27.3,98.4,30.0,1.2,33.7,992,117,Lunch,450,70.0,Female,2555.0
385,Grains,538,18.2,43.1,4.1,2.9,9.5,381,16,Lunch,747,55.0,Female,1120.0
229,Beverages,452,29.9,76.9,41.1,2.6,12.6,20,7,Breakfast,896,60.0,Male,1030.0
790,Vegetables,460,17.8,82.2,40.5,8.7,30.1,973,228,Lunch,802,75.0,Female,3560.0
22,Grains,178,46.9,81.2,3.9,7.8,49.1,460,135,Snack,972,75.0,Female,3560.0
595,Grains,363,12.3,99.3,8.1,8.0,26.5,614,112,Breakfast,182,25.0,Male,3075.0
589,Vegetables,363,14.9,63.9,23.1,4.9,15.0,542,203,Lunch,282,35.0,Male,1000.0
512,Grains,381,5.3,53.1,44.2,7.4,20.7,943,100,Breakfast,701,20.0,Female,3420.0
860,Grains,600,33.4,97.1,9.0,0.1,34.3,58,271,Lunch,120,55.0,Female,1020.0
504,Beverages,458,19.6,15.5,19.3,0.1,42.5,727,123,Dinner,653,30.0,Male,1120.0
541,Dairy,142,46.9,49.4,27.6,0.3,47.7,894,120,Lunch,692,40.0,Female,1035.0
148,Grains,221,38.0,16.7,3.9,9.5,2.9,428,187,Dinner,660,40.0,Female,4815.0
772,Grains,491,31.6,12.9,22.9,0.1,30.8,310,54,Snack,488,20.0,Female,3570.0
607,Meat,233,31.4,20.1,7.9,6.4,46.1,614,134,Lunch,100,25.0,Female,2625.0
892,Snacks,595,47.2,83.8,41.3,9.6,4.1,479,229,Breakfast,218,65.0,Male,3575.0
366,Meat,592,31.9,55.6,45.9,4.0,13.9,661,234,Lunch,202,30.0,Female,2010.0
223,Snacks,141,20.9,29.5,3.7,2.2,44.2,390,50,Lunch,260,50.0,Female,1040.0
1000,Dairy,565,1.3,38.4,14.2,1.6,45.6,315,156,Lunch,540,20.0,Male,3520.0
265,Snacks,223,30.3,36.9,13.3,8.1,44.6,37,66,Dinner,401,45.0,Male,1005.0
958,Vegetables,361,17.9,18.0,7.6,2.3,11.0,894,108,Snack,385,65.0,Female,3060.0
584,Dairy,500,45.8,24.7,11.3,4.1,17.3,640,193,Dinner,256,50.0,Female,3505.0
86,Grains,147,31.9,33.6,17.9,6.7,9.5,101,50,Snack,661,35.0,Female,3000.0
732,Meat,503,24.1,18.0,14.6,3.6,22.6,263,148,Breakfast,942,35.0,Female,4815.0
962,Meat,195,5.1,28.4,29.6,1.2,15.5,807,142,Dinner,337,65.0,Male,4900.0
785,Grains,347,45.9,47.7,49.3,0.7,15.4,346,81,Breakfast,574,65.0,Male,1080.0
215,Grains,523,23.6,76.9,43.2,8.7,22.6,827,241,Lunch,423,60.0,Female,3590.0
831,Vegetables,304,35.0,27.8,4.8,8.3,5.8,535,196,Dinner,994,20.0,Male,2510.0
847,Grains,225,30.8,7.5,47.2,1.3,13.0,18,191,Breakfast,613,70.0,Male,1040.0
101,Meat,373,27.1,6.0,47.1,6.7,4.3,457,185,Dinner,338,75.0,Male,1055.0
145,Grains,398,38.1,59.0,24.4,1.8,42.1,515,207,Lunch,526,75.0,Male,2500.0
884,Grains,51,14.0,64.5,43.9,4.6,2.1,911,205,Lunch,576,70.0,Female,3590.0
52,Grains,455,28.9,54.5,6.7,0.3,42.0,205,266,Dinner,153,30.0,Male,1065.0
958,Fruits,288,15.0,24.0,30.5,3.9,28.1,612,50,Lunch,748,25.0,Female,3415.0
606,Meat,423,33.1,33.2,6.4,3.6,48.2,121,274,Snack,962,40.0,Male,3075.0
579,Vegetables,517,10.0,56.2,9.3,1.3,14.5,217,55,Dinner,983,40.0,Female,3055.0
952,Vegetables,365,40.9,17.5,39.5,5.7,35.4,583,209,Dinner,720,35.0,Male,2545.0
766,Vegetables,349,33.8,91.6,45.6,7.5,15.5,849,256,Breakfast,356,75.0,Male,2580.0
344,Meat,122,46.5,49.4,4.8,4.7,43.2,642,14,Snack,380,60.0,Male,2590.0
938,Dairy,309,37.2,32.5,16.5,7.2,41.5,208,7,Breakfast,326,20.0,Male,1000.0
234,Meat,464,23.6,75.8,18.9,8.5,32.1,550,300,Snack,953,50.0,Male,2520.0
575,Vegetables,366,14.0,53.7,8.0,0.6,13.0,264,207,Dinner,766,75.0,Male,3550.0
873,Snacks,293,17.9,37.3,44.5,8.9,26.1,548,218,Breakfast,151,50.0,Female,3585.0
201,Meat,161,7.0,86.9,25.4,3.1,41.0,892,145,Dinner,558,50.0,Male,1005.0
395,Snacks,456,38.8,36.0,3.8,5.1,5.9,514,256,Dinner,278,20.0,Male,8910.0
400,Dairy,476,38.5,91.5,49.1,4.6,33.5,0,249,Lunch,518,55.0,Female,2000.0
757,Vegetables,581,41.3,58.1,39.6,4.5,20.6,330,173,Snack,814,70.0,Female,3005.0
899,Vegetables,494,25.5,58.2,45.2,6.4,6.0,718,22,Snack,702,25.0,Male,7510.0
284,Fruits,199,41.3,24.9,30.9,5.0,33.4,899,99,Lunch,812,30.0,Male,2505.0
886,Fruits,597,45.0,55.1,10.3,3.3,48.6,963,124,Snack,880,35.0,Female,2600.0
657,Grains,332,46.7,17.5,34.4,3.0,45.3,104,259,Dinner,893,50.0,Male,3530.0
494,Beverages,74,42.6,68.0,35.3,4.8,18.5,198,22,Dinner,991,45.0,Male,1035.0
886,Grains,407,7.3,97.5,47.2,4.4,15.8,698,81,Dinner,772,45.0,Female,1010.0
831,Beverages,355,26.9,14.9,35.0,4.5,16.7,239,16,Snack,883,65.0,Female,3015.0
100,Fruits,53,19.5,85.1,12.2,1.1,33.5,273,169,Breakfast,257,60.0,Female,1090.0
381,Snacks,456,5.6,74.3,28.0,3.4,45.6,892,225,Snack,742,40.0,Male,3045.0
748,Snacks,215,18.8,99.6,15.9,4.5,6.2,412,271,Snack,532,60.0,Female,3580.0
523,Dairy,455,37.6,82.4,26.2,0.8,15.7,192,42,Breakfast,958,50.0,Male,3595.0
373,Grains,66,48.1,5.9,26.2,6.4,20.6,867,81,Lunch,303,25.0,Female,3080.0
790,Beverages,177,15.2,45.5,20.1,0.1,41.4,622,210,Snack,269,75.0,Female,3545.0
410,Vegetables,383,24.4,27.5,22.1,8.7,14.0,728,131,Snack,575,45.0,Male,3520.0
128,Snacks,177,28.2,47.9,6.8,1.6,19.5,368,220,Snack,197,55.0,Female,2555.0
265,Snacks,423,21.9,12.9,5.4,9.3,4.1,763,236,Breakfast,515,45.0,Male,7810.0
582,Fruits,436,19.6,24.3,6.2,7.3,3.7,508,106,Breakfast,520,25.0,Female,3590.0
336,Grains,338,11.1,19.7,26.7,9.5,2.4,911,128,Dinner,375,65.0,Male,1040.0
673,Fruits,426,29.9,5.9,40.1,5.8,32.3,460,248,Lunch,592,60.0,Male,1065.0
678,Vegetables,499,36.5,45.0,10.2,4.2,15.7,282,299,Lunch,910,45.0,Male,4330.0
35,Grains,169,15.0,93.0,48.1,6.3,18.2,323,129,Lunch,719,55.0,Female,4805.0
938,Vegetables,54,28.3,88.1,9.9,8.6,7.0,872,146,Snack,861,55.0,Male,3060.0
635,Beverages,347,14.3,45.0,12.5,8.8,2.7,19,56,Dinner,471,50.0,Male,4800.0
247,Vegetables,173,48.5,68.7,10.2,7.8,30.9,406,153,Lunch,874,70.0,Female,4810.0
33,Meat,363,18.7,15.7,37.6,8.8,4.3,456,130,Breakfast,170,60.0,Female,3555.0
177,Beverages,524,13.7,77.4,34.4,6.3,20.8,281,104,Breakfast,276,50.0,Female,2015.0
495,Vegetables,412,23.9,80.5,24.5,7.8,24.6,26,247,Dinner,598,40.0,Male,7425.0
441,Meat,577,44.1,74.7,48.6,1.8,11.1,608,32,Lunch,408,50.0,Female,1030.0
50,Grains,207,7.4,25.7,17.5,7.2,36.0,313,175,Snack,193,30.0,Male,2630.0
840,Fruits,211,38.4,56.5,34.1,1.1,0.7,84,87,Dinner,440,20.0,Female,8910.0
172,Meat,510,29.3,7.4,43.7,3.0,19.3,484,156,Lunch,513,65.0,Male,8450.0
146,Vegetables,308,46.6,42.4,3.6,1.2,25.3,173,293,Breakfast,685,75.0,Male,1080.0
526,Fruits,95,26.5,38.6,13.1,2.8,4.2,703,12,Lunch,463,50.0,Female,2500.0
768,Fruits,208,11.5,70.5,5.3,2.4,2.4,141,201,Snack,868,60.0,Female,1095.0
378,Dairy,200,2.9,49.2,13.0,2.9,42.5,195,135,Dinner,985,25.0,Female,1070.0
548,Dairy,456,37.6,88.3,30.6,3.6,9.1,432,178,Snack,126,40.0,Female,9930.0
184,Meat,285,24.4,25.0,47.4,8.3,29.8,31,84,Snack,274,25.0,Male,3035.0
892,Snacks,504,27.5,77.6,32.2,4.4,36.4,85,197,Breakfast,918,50.0,Female,1000.0
938,Vegetables,507,13.9,54.8,19.2,1.1,2.0,544,236,Lunch,708,40.0,Male,2020.0
482,Beverages,463,47.8,61.2,24.8,3.0,31.0,929,280,Breakfast,367,60.0,Male,3590.0
223,Dairy,513,12.4,71.9,46.3,0.2,15.9,431,43,Snack,320,65.0,Male,2560.0
707,Grains,54,20.8,10.4,47.3,8.6,20.1,384,274,Snack,420,75.0,Male,2580.0
907,Vegetables,375,33.9,18.5,40.5,3.0,30.4,453,215,Snack,874,35.0,Female,2550.0
108,Snacks,330,40.4,84.9,47.3,4.5,20.2,712,59,Lunch,336,70.0,Female,2510.0
236,Grains,467,20.0,93.4,32.4,6.4,32.2,472,5,Snack,481,55.0,Female,2600.0
770,Meat,539,15.1,78.1,20.3,2.5,7.0,632,29,Snack,605,30.0,Female,1090.0
222,Beverages,229,34.4,57.1,49.0,1.0,44.3,737,181,Breakfast,682,25.0,Female,2505.0
665,Fruits,589,11.5,8.2,5.3,3.8,24.8,609,220,Lunch,954,30.0,Female,6525.0
634,Meat,67,15.2,10.4,34.7,9.2,11.0,208,87,Dinner,802,55.0,Female,1070.0
558,Fruits,407,24.9,52.1,40.0,5.2,36.8,517,264,Breakfast,803,30.0,Male,3700.0
393,Beverages,95,49.5,48.7,27.6,8.2,8.9,5,232,Dinner,697,20.0,Female,9720.0
297,Snacks,550,46.0,86.8,20.5,4.8,32.7,728,252,Snack,152,80.0,Female,1025.0
958,Grains,288,13.5,82.0,41.5,7.0,36.5,138,166,Dinner,631,55.0,Female,2595.0
152,Snacks,533,19.1,61.8,20.4,7.5,42.4,429,25,Breakfast,885,70.0,Female,8010.0
727,Vegetables,567,23.6,44.3,21.2,2.3,28.5,292,47,Snack,470,20.0,Male,9790.0
226,Beverages,389,35.8,68.6,48.2,4.3,14.0,362,39,Dinner,422,55.0,Male,3055.0
271,Beverages,444,26.7,81.7,42.2,7.3,31.0,453,14,Breakfast,558,25.0,Female,1045.0
453,Snacks,147,44.4,76.5,34.5,5.2,6.2,600,145,Snack,328,20.0,Female,3820.0
494,Dairy,105,41.9,48.3,14.0,9.4,27.5,422,181,Lunch,707,20.0,Male,3575.0
91,Snacks,561,28.2,58.0,8.0,8.9,40.1,930,121,Lunch,991,55.0,Male,2595.0
159,Dairy,237,1.4,34.3,5.3,6.5,43.1,363,42,Dinner,489,50.0,Male,3410.0
986,Dairy,458,46.5,77.5,13.3,3.9,32.8,284,295,Breakfast,703,70.0,Female,3535.0
780,Dairy,379,37.8,43.9,44.4,6.8,34.7,13,40,Dinner,714,70.0,Female,4380.0
807,Dairy,596,42.0,50.2,10.7,4.7,29.6,904,112,Snack,615,50.0,Male,2020.0
767,Meat,450,17.8,80.4,46.5,6.3,6.3,112,101,Breakfast,148,40.0,Female,1025.0
438,Dairy,566,15.4,88.6,19.3,7.8,23.6,154,159,Breakfast,235,20.0,Female,1070.0
535,Snacks,460,28.9,50.5,25.7,8.3,37.2,876,43,Breakfast,161,20.0,Female,3030.0
646,Snacks,403,40.4,6.5,20.4,7.1,45.6,546,271,Dinner,179,75.0,Male,4800.0
652,Beverages,265,35.0,85.8,4.0,0.7,41.1,595,19,Snack,423,30.0,Male,2595.0
678,Grains,261,26.7,99.7,1.1,9.2,9.5,216,283,Lunch,320,55.0,Male,2535.0
178,Dairy,597,43.2,43.5,35.6,0.6,30.4,360,62,Dinner,452,55.0,Male,1070.0
520,Fruits,467,6.8,43.8,18.4,2.0,13.5,509,67,Snack,529,70.0,Male,3030.0
943,Meat,115,47.4,17.7,17.7,4.1,4.7,222,24,Lunch,468,45.0,Female,1065.0
219,Dairy,154,46.0,60.4,28.8,2.4,31.8,525,84,Breakfast,380,50.0,Male,2510.0
102,Vegetables,170,29.8,68.7,16.0,8.9,39.1,379,48,Snack,618,40.0,Male,1075.0
69,Snacks,149,6.4,59.2,12.1,5.7,2.3,109,196,Dinner,590,45.0,Male,2530.0
197,Snacks,543,46.0,59.6,14.7,5.1,20.7,495,64,Snack,337,75.0,Male,3590.0
898,Meat,561,42.8,42.5,2.4,5.5,29.4,431,140,Dinner,132,65.0,Male,3585.0
526,Fruits,272,10.9,17.8,41.1,7.9,27.4,223,212,Breakfast,294,40.0,Male,2610.0
493,Meat,499,13.1,54.0,42.8,5.1,38.7,868,52,Breakfast,276,25.0,Female,2520.0
350,Grains,209,18.3,70.7,16.8,3.7,11.3,953,89,Lunch,525,60.0,Male,1095.0
479,Beverages,594,11.2,87.3,13.5,2.6,24.7,361,13,Snack,975,70.0,Female,3540.0
807,Vegetables,362,43.5,29.0,40.1,5.5,44.8,443,235,Dinner,806,75.0,Female,3025.0
745,Snacks,370,32.3,35.6,29.6,4.7,7.3,479,185,Dinner,757,20.0,Female,5920.0
318,Snacks,364,31.2,92.6,48.4,3.1,11.2,171,162,Lunch,676,50.0,Male,5010.0
884,Meat,82,19.7,72.7,23.7,7.1,5.4,148,182,Dinner,901,55.0,Female,9710.0
339,Beverages,109,47.8,48.5,12.4,4.5,28.5,480,270,Lunch,702,35.0,Male,3050.0
467,Dairy,504,5.8,13.6,25.1,5.3,48.1,734,244,Breakfast,919,40.0,Female,2530.0
185,Dairy,79,18.1,34.3,8.1,7.7,34.3,809,50,Breakfast,715,35.0,Female,2005.0
230,Beverages,587,44.7,32.6,5.5,0.2,43.2,914,26,Snack,645,75.0,Female,7520.0
50,Meat,570,26.5,8.6,4.4,4.4,27.4,732,160,Dinner,931,20.0,Female,3525.0
980,Fruits,466,10.3,21.4,9.8,3.8,12.2,811,96,Breakfast,385,55.0,Male,3005.0
784,Snacks,463,18.6,55.3,12.3,1.6,33.2,15,280,Lunch,103,65.0,Male,2020.0
198,Snacks,332,6.6,26.4,31.3,7.7,41.5,877,261,Snack,699,25.0,Female,3540.0
473,Vegetables,99,8.6,51.5,46.7,0.4,45.2,705,21,Dinner,802,30.0,Male,3540.0
155,Beverages,347,6.9,45.9,25.9,0.3,38.4,121,235,Breakfast,612,60.0,Male,2505.0
857,Dairy,425,15.9,41.2,48.0,9.1,49.2,136,290,Breakfast,116,40.0,Male,2575.0
739,Dairy,514,8.0,31.4,31.2,5.6,2.7,371,89,Lunch,633,75.0,Male,3540.0
737,Meat,410,4.6,71.3,31.1,2.0,2.7,48,156,Snack,563,20.0,Male,2680.0
125,Meat,435,47.0,14.8,42.7,3.2,36.4,861,60,Lunch,434,45.0,Male,2025.0
592,Dairy,482,30.2,90.7,42.6,0.1,22.3,407,113,Snack,778,55.0,Male,1060.0
956,Meat,452,16.5,21.6,30.5,8.5,6.9,317,33,Breakfast,175,55.0,Female,2540.0
23,Beverages,474,37.9,33.0,10.5,8.9,23.7,538,55,Snack,355,45.0,Male,2530.0
22,Meat,351,20.9,43.2,48.8,9.8,28.5,793,246,Snack,337,40.0,Female,1020.0
734,Vegetables,315,9.1,56.1,24.4,6.6,8.6,602,12,Lunch,930,20.0,Female,6410.0
380,Meat,309,22.7,43.8,11.6,8.1,17.5,97,203,Breakfast,781,70.0,Male,3050.0
526,Fruits,506,36.5,65.4,21.3,0.4,15.7,670,251,Dinner,385,75.0,Male,2585.0
126,Snacks,332,38.2,16.9,1.8,4.2,33.9,941,212,Breakfast,325,35.0,Female,2530.0
666,Dairy,521,2.2,37.3,20.3,0.7,40.5,486,265,Breakfast,430,50.0,Male,6510.0
256,Meat,215,18.5,56.5,44.4,6.4,13.1,24,233,Dinner,496,70.0,Male,6830.0
693,Dairy,462,48.4,90.7,8.6,9.4,30.5,649,280,Snack,416,35.0,Female,2585.0
877,Snacks,310,6.7,87.9,16.1,3.9,29.2,326,58,Dinner,142,30.0,Male,2025.0
404,Dairy,147,31.7,86.6,32.6,3.6,1.7,617,276,Snack,593,60.0,Female,1045.0
630,Dairy,489,49.2,48.4,31.9,2.4,29.2,483,225,Breakfast,959,40.0,Female,2565.0
783,Grains,159,3.3,90.4,14.5,3.1,2.3,48,37,Lunch,865,75.0,Male,2510.0
467,Vegetables,369,46.3,24.0,23.8,5.5,20.8,356,188,Snack,736,75.0,Female,1070.0
220,Meat,68,34.4,32.4,4.5,3.0,1.5,550,37,Snack,930,70.0,Male,1050.0
348,Meat,73,42.5,46.4,9.3,5.1,29.9,831,3,Breakfast,278,55.0,Male,4330.0
331,Fruits,308,44.9,16.3,14.6,0.7,31.3,404,205,Snack,670,70.0,Male,3555.0
168,Beverages,375,34.4,90.2,9.0,6.8,19.6,281,7,Breakfast,954,30.0,Female,2545.0
378,Dairy,381,22.1,40.0,24.9,8.9,46.6,107,286,Lunch,264,60.0,Female,1075.0
397,Beverages,241,20.7,93.7,47.8,3.8,41.7,778,10,Snack,242,75.0,Female,1075.0
547,Grains,222,4.8,5.4,30.1,2.4,28.1,950,27,Dinner,212,70.0,Female,3075.0
75,Grains,416,32.3,89.8,27.6,7.4,12.5,336,101,Breakfast,245,45.0,Male,1005.0
289,Snacks,355,48.8,42.9,13.7,9.8,6.1,976,133,Breakfast,775,45.0,Male,2590.0
61,Grains,173,31.0,97.5,46.7,2.8,40.7,979,205,Snack,431,30.0,Female,2060.0
451,Meat,306,6.7,77.9,17.0,4.0,26.2,374,208,Dinner,916,35.0,Female,3515.0
559,Snacks,202,18.2,99.6,17.9,3.3,47.4,122,72,Lunch,655,65.0,Male,3545.0
330,Dairy,453,31.7,58.6,36.7,1.4,47.4,741,116,Lunch,104,55.0,Male,3550.0
236,Snacks,542,32.0,84.0,9.1,3.5,41.6,991,80,Lunch,631,40.0,Female,2575.0
927,Dairy,158,27.3,63.1,21.9,3.1,11.0,886,257,Breakfast,515,65.0,Male,2580.0
647,Beverages,341,27.9,72.4,19.9,7.9,6.9,976,233,Breakfast,571,60.0,Male,5650.0
483,Vegetables,544,47.0,86.9,21.5,8.0,44.0,506,110,Breakfast,398,30.0,Female,3030.0
567,Meat,504,48.6,79.6,1.9,1.9,9.9,217,39,Snack,281,30.0,Male,3030.0
668,Vegetables,271,4.8,67.0,45.5,9.3,33.4,618,9,Lunch,623,25.0,Female,4805.0
853,Dairy,426,4.6,80.1,34.4,0.4,43.6,808,174,Breakfast,965,75.0,Male,1035.0
240,Meat,557,32.2,40.8,20.7,3.2,35.3,374,226,Breakfast,201,65.0,Female,3545.0
76,Grains,437,39.4,30.7,20.8,9.9,46.7,10,57,Lunch,618,35.0,Male,9720.0
207,Meat,172,7.0,86.9,38.3,0.5,33.0,121,125,Breakfast,951,65.0,Female,1080.0
373,Grains,64,32.9,59.4,40.2,8.7,49.0,370,146,Lunch,560,65.0,Male,2510.0
356,Vegetables,205,12.0,36.2,5.1,5.7,9.5,887,201,Lunch,313,70.0,Male,3080.0
640,Fruits,160,8.4,35.3,11.6,3.9,46.6,875,53,Dinner,781,25.0,Female,9790.0
227,Meat,322,29.8,12.6,45.3,5.2,25.5,499,252,Snack,468,35.0,Male,3065.0
39,Beverages,489,38.8,5.7,40.9,6.2,14.0,582,224,Dinner,840,60.0,Male,3595.0
715,Vegetables,77,8.4,64.4,17.4,6.8,15.1,219,66,Snack,606,80.0,Male,2590.0
639,Snacks,546,20.0,59.1,19.6,7.8,9.0,613,56,Dinner,190,20.0,Male,1330.0
711,Fruits,522,17.0,26.3,27.0,1.2,42.5,798,245,Dinner,513,60.0,Female,4460.0
83,Snacks,137,20.2,30.1,42.2,6.1,43.3,723,84,Dinner,681,50.0,Female,2505.0
178,Dairy,599,17.6,25.0,23.6,3.9,42.5,634,128,Breakfast,534,60.0,Female,1035.0
161,Meat,584,11.0,91.8,1.6,5.9,16.2,914,274,Lunch,211,60.0,Male,9405.0
777,Dairy,295,48.5,43.0,17.1,0.6,39.7,466,240,Snack,122,55.0,Female,1020.0
949,Vegetables,189,49.8,51.2,34.3,5.2,35.4,781,171,Dinner,683,50.0,Female,2595.0
216,Grains,74,7.5,26.4,49.7,6.2,2.3,375,58,Snack,925,20.0,Male,3510.0
69,Dairy,521,14.0,38.2,29.7,2.0,46.6,942,37,Lunch,462,65.0,Female,3810.0
926,Fruits,444,24.3,47.5,1.3,9.9,1.7,552,47,Dinner,835,55.0,Female,1030.0
32,Grains,585,25.0,85.9,44.9,1.0,43.6,501,40,Breakfast,115,25.0,Female,3535.0
31,Meat,190,8.5,19.1,16.3,4.3,21.6,538,59,Breakfast,859,45.0,Male,3540.0
270,Beverages,376,48.2,71.0,3.8,2.1,23.3,908,277,Lunch,133,55.0,Female,8450.0
558,Vegetables,204,6.1,14.1,38.1,9.2,34.3,377,23,Lunch,749,45.0,Male,3010.0
941,Fruits,57,44.8,44.4,1.8,4.5,37.2,122,40,Breakfast,935,30.0,Female,2065.0
236,Grains,464,3.0,48.1,25.2,3.7,43.8,808,52,Dinner,936,60.0,Male,2520.0
210,Meat,431,35.6,45.7,1.7,7.3,4.4,808,213,Breakfast,804,30.0,Female,2520.0
55,Grains,218,9.1,69.7,25.3,1.7,1.2,115,16,Dinner,823,45.0,Female,3505.0
252,Vegetables,525,47.3,86.8,32.9,0.7,29.0,506,136,Snack,365,70.0,Male,3020.0
111,Meat,64,3.0,73.5,40.1,6.2,11.1,231,14,Snack,637,50.0,Female,2565.0
678,Vegetables,105,41.9,14.4,48.2,5.5,42.5,92,164,Dinner,317,55.0,Female,1025.0
873,Vegetables,133,20.1,90.7,34.7,8.8,45.3,356,199,Lunch,645,75.0,Male,2545.0
724,Vegetables,265,35.7,28.4,18.0,8.3,29.0,292,292,Lunch,552,70.0,Male,2550.0
782,Dairy,237,42.0,66.7,1.8,3.3,41.1,732,197,Snack,491,65.0,Male,3075.0
962,Meat,263,46.4,92.0,49.2,8.6,40.0,283,201,Lunch,619,70.0,Male,3020.0
368,Vegetables,172,19.8,78.7,4.5,8.3,12.0,897,46,Breakfast,563,60.0,Female,3035.0
477,Vegetables,99,9.5,44.1,20.4,3.9,31.2,537,236,Lunch,862,55.0,Female,2595.0
266,Dairy,380,32.8,98.3,13.7,5.9,41.5,219,273,Dinner,728,35.0,Male,3525.0
619,Vegetables,330,3.3,10.6,11.1,8.3,12.8,48,68,Breakfast,320,75.0,Male,3505.0
601,Fruits,133,10.4,80.7,43.1,4.8,20.2,428,80,Snack,768,75.0,Female,7810.0
674,Grains,135,11.2,65.2,4.3,3.3,6.7,931,236,Breakfast,769,40.0,Male,3000.0
36,Meat,256,19.7,43.2,23.0,4.6,25.3,689,247,Dinner,661,45.0,Male,1025.0
384,Fruits,510,42.5,36.1,14.0,8.5,16.6,441,282,Breakfast,120,65.0,Female,4815.0
635,Beverages,306,7.8,14.1,13.0,2.3,36.8,853,240,Breakfast,729,70.0,Female,1010.0
614,Meat,146,9.6,84.5,1.4,4.1,17.6,36,277,Lunch,611,40.0,Female,3510.0
165,Dairy,430,41.2,71.7,19.6,7.1,10.5,893,78,Dinner,263,75.0,Male,3585.0
38,Fruits,169,42.8,14.7,16.6,9.3,19.5,165,253,Snack,193,20.0,Female,1095.0
45,Grains,408,21.6,63.6,28.6,1.4,15.6,78,151,Breakfast,638,35.0,Male,2000.0
757,Dairy,448,44.2,13.7,3.4,4.2,9.3,986,212,Dinner,329,35.0,Male,1075.0
911,Grains,562,36.4,14.9,42.1,6.4,38.4,582,269,Snack,917,40.0,Female,2505.0
904,Fruits,394,3.6,89.0,17.9,2.4,18.0,752,156,Breakfast,311,35.0,Female,3550.0
735,Beverages,165,22.3,5.7,34.3,0.2,14.6,526,14,Breakfast,532,25.0,Female,1020.0
995,Vegetables,81,47.0,17.9,38.6,1.8,16.2,992,36,Breakfast,388,40.0,Female,2555.0
883,Fruits,72,13.1,37.9,40.9,7.6,44.0,376,79,Breakfast,371,70.0,Female,6220.0
236,Fruits,251,22.0,49.7,25.0,1.9,2.2,885,16,Lunch,538,50.0,Female,1085.0
354,Meat,408,47.1,73.4,14.2,9.7,30.0,349,285,Snack,837,35.0,Male,2570.0
73,Grains,319,39.4,28.6,20.9,6.6,14.1,336,205,Breakfast,831,55.0,Male,3565.0
180,Meat,331,45.7,24.6,31.6,7.6,45.7,515,3,Lunch,549,55.0,Male,6510.0
240,Fruits,254,6.9,23.2,35.5,5.8,14.5,562,117,Snack,118,30.0,Female,2555.0
112,Snacks,256,43.6,33.5,32.4,9.8,5.9,470,239,Dinner,771,25.0,Male,2595.0
995,Beverages,474,21.7,77.3,29.7,9.2,21.5,677,125,Snack,529,35.0,Male,1115.0
12,Grains,486,11.3,64.4,9.0,0.9,44.3,13,168,Breakfast,780,70.0,Male,2545.0
828,Meat,541,22.6,90.7,2.0,4.9,27.3,285,251,Lunch,736,20.0,Male,1020.0
